datetime;Cycle;Phase;Position;c1;c2;c3
11/05/2023 18:45;1;3;A;0;0;0
11/05/2023 18:45;1;3;A;0;0;0
11/05/2023 18:46;1;3;A;0;0;0
11/05/2023 18:46;1;3;A;0;0;0
11/05/2023 18:46;1;3;A;0;0;0
11/05/2023 18:46;1;3;A;0;0;0
11/05/2023 18:46;1;3;A;0;0;0
11/05/2023 18:46;1;3;A;0;0;0
11/05/2023 18:46;1;3;A;0;0;0
11/05/2023 18:46;1;3;A;0;0;0
11/05/2023 18:46;1;3;A;0;0;0
11/05/2023 18:46;1;3;A;0;0;0
11/05/2023 18:46;1;3;A;0;0;0
11/05/2023 18:46;1;3;A;0;0;0
11/05/2023 18:47;1;3;A;0;0;0
11/05/2023 18:47;1;3;A;0;0;0
11/05/2023 18:47;1;3;A;0;0;0
11/05/2023 18:47;1;3;A;0;0;0
11/05/2023 18:47;1;3;A;0;0;0
11/05/2023 18:47;1;3;A;0;0;0
11/05/2023 18:47;1;3;A;0;0;0
11/05/2023 18:47;1;3;A;0;0;0
11/05/2023 18:47;1;3;A;0;0;0
11/05/2023 18:47;1;3;A;0;0;0
11/05/2023 18:47;1;3;A;0;0;0
11/05/2023 18:47;1;3;A;0;0;0
11/05/2023 18:48;1;3;A;0;0;0
11/05/2023 18:48;1;3;A;0;0;0
11/05/2023 18:48;1;3;A;0;0;0
11/05/2023 18:48;1;3;A;0;0;0
11/05/2023 18:48;1;3;A;0;0;0
11/05/2023 18:48;1;3;A;0;0;0
11/05/2023 18:48;1;3;A;0;0;0
11/05/2023 18:48;1;3;A;0;0;0
11/05/2023 18:48;1;3;A;0;0;0
11/05/2023 18:48;1;3;A;0;0;0
11/05/2023 18:48;1;3;A;0;0;0
11/05/2023 18:48;1;3;A;0;0;0
11/05/2023 18:49;1;3;A;0;0;0
11/05/2023 18:49;1;3;A;0;0;0
11/05/2023 18:49;1;3;A;0;0;0
11/05/2023 18:49;1;3;A;0;0;0
11/05/2023 18:49;1;3;A;0;0;0
11/05/2023 18:49;1;3;A;0;0;0
11/05/2023 18:49;1;3;A;0;0;0
11/05/2023 18:49;1;3;A;0;0;0
11/05/2023 18:49;1;3;A;0;0;0
11/05/2023 18:49;1;3;A;0;0;0
11/05/2023 18:49;1;3;A;0;0;0
11/05/2023 18:49;1;3;A;0;0;0
11/05/2023 18:50;1;3;A;0;0;0
11/05/2023 18:50;1;3;A;0;0;0
11/05/2023 18:50;1;3;M5;0;0;0
11/05/2023 18:50;1;3;M5;0;0;0
11/05/2023 18:50;1;3;A;0;0;0
11/05/2023 18:50;1;3;A;0;0;0
11/05/2023 18:50;1;3;A;0;0;0
11/05/2023 18:50;1;3;A;0;0;0
11/05/2023 18:50;1;3;A;0;0;0
11/05/2023 18:50;1;3;A;0;0;0
11/05/2023 18:50;1;3;A;0;0;0
11/05/2023 18:50;1;3;A;0;0;0
11/05/2023 18:51;1;3;A;0;0;0
11/05/2023 18:51;1;3;A;0;0;0
11/05/2023 18:51;1;3;A;0;0;0
11/05/2023 18:51;1;3;A;0;0;0
11/05/2023 18:51;1;3;A;0;0;0
11/05/2023 18:51;1;3;A;0;0;0
11/05/2023 18:51;1;3;A;0;0;0
11/05/2023 18:51;1;3;A;0;0;0
11/05/2023 18:51;1;3;A;0;0;0
11/05/2023 18:51;1;3;A;0;0;0
11/05/2023 18:51;1;3;A;0;0;0
11/05/2023 18:51;1;3;A;0;0;0
11/05/2023 18:52;1;3;A;0;0;0
11/05/2023 18:52;1;3;A;1;0;0
11/05/2023 18:52;1;3;A;1;0;0
11/05/2023 18:52;1;3;A;0;0;0
11/05/2023 18:52;1;3;A;0;0;0
11/05/2023 18:52;1;3;A;0;0;0
11/05/2023 18:52;1;3;A;0;0;0
11/05/2023 18:52;1;3;A;0;0;0
11/05/2023 18:52;1;3;A;0;0;0
11/05/2023 18:52;1;3;A;0;0;0
11/05/2023 18:52;1;3;A;0;0;0
11/05/2023 18:52;1;3;A;0;0;0
11/05/2023 18:53;1;3;A;0;0;0
11/05/2023 18:53;1;3;A;0;0;0
11/05/2023 18:53;1;3;A;0;0;0
11/05/2023 18:53;1;3;A;0;0;0
11/05/2023 18:53;1;3;A;0;0;0
11/05/2023 18:53;1;3;A;0;0;0
11/05/2023 18:53;1;3;A;0;0;0
11/05/2023 18:53;1;3;A;0;0;0
11/05/2023 18:53;1;3;A;0;0;0
11/05/2023 18:53;1;3;A;0;0;0
11/05/2023 18:53;1;3;A;0;0;0
11/05/2023 18:53;1;3;A;0;0;0
11/05/2023 18:54;1;3;A;1;0;0
11/05/2023 18:54;1;3;A;1;0;0
11/05/2023 18:54;1;3;A;0;0;0
11/05/2023 18:54;1;3;A;0;0;0
11/05/2023 18:54;1;3;A;0;0;0
11/05/2023 18:54;1;3;A;0;0;0
11/05/2023 18:54;1;3;A;1;0;0
11/05/2023 18:54;1;3;A;1;0;0
11/05/2023 18:54;1;3;A;0;0;0
11/05/2023 18:54;1;3;A;0;0;0
11/05/2023 18:54;1;3;A;0;0;0
11/05/2023 18:54;1;3;A;0;0;0
11/05/2023 18:55;1;3;A;0;0;0
11/05/2023 18:55;1;3;A;0;0;0
11/05/2023 18:55;1;3;A;0;0;0
11/05/2023 18:55;1;3;A;0;0;0
11/05/2023 18:55;1;3;A;0;0;0
11/05/2023 18:55;1;3;A;0;0;0
11/05/2023 18:55;1;3;A;0;0;0
11/05/2023 18:55;1;3;A;0;0;0
11/05/2023 18:55;1;3;A;0;0;0
11/05/2023 18:55;1;3;A;0;0;0
11/05/2023 18:55;1;3;A;0;0;0
11/05/2023 18:55;1;3;A;0;0;0
11/05/2023 18:56;1;3;A;0;0;0
11/05/2023 18:56;1;3;A;0;0;0
11/05/2023 18:56;1;3;A;0;0;0
11/05/2023 18:56;1;3;A;0;0;0
11/05/2023 18:56;1;4;S;0;0;0
11/05/2023 18:56;1;4;S;0;0;0
11/05/2023 18:56;1;4;S;0;0;0
11/05/2023 18:56;1;4;S;0;0;0
11/05/2023 18:56;1;4;S;17;0;0
11/05/2023 18:56;1;4;S;17;0;0
11/05/2023 18:56;1;4;S;47;0;0
11/05/2023 18:57;1;4;S;47;0;0
11/05/2023 18:57;1;4;S;86;0;0
11/05/2023 18:57;1;4;S;86;0;0
11/05/2023 18:57;1;4;S;117;0;0
11/05/2023 18:57;1;4;S;117;0;0
11/05/2023 18:57;1;4;S;136;0;0
11/05/2023 18:57;1;4;S;136;0;0
11/05/2023 18:57;1;4;S;145;0;0
11/05/2023 18:57;1;4;S;145;0;0
11/05/2023 18:57;1;4;S;148;0;0
11/05/2023 18:57;1;4;S;148;0;0
11/05/2023 18:57;1;4;S;149;0;0
11/05/2023 18:58;1;4;S;149;0;0
11/05/2023 18:58;1;4;S;148;0;0
11/05/2023 18:58;1;4;S;148;0;0
11/05/2023 18:58;1;4;S;148;0;0
11/05/2023 18:58;1;4;S;148;0;0
11/05/2023 18:58;1;4;S;148;0;0
11/05/2023 18:58;1;4;S;148;0;0
11/05/2023 18:58;1;4;S;147;0;0
11/05/2023 18:58;1;4;S;147;0;0
11/05/2023 18:58;1;4;S;147;0;0
11/05/2023 18:58;1;4;S;147;0;0
11/05/2023 18:58;1;4;S;147;0;0
11/05/2023 18:59;1;4;S;148;0;0
11/05/2023 18:59;1;4;S;148;0;0
11/05/2023 18:59;1;4;S;148;0;0
11/05/2023 18:59;1;4;S;148;0;0
11/05/2023 18:59;1;4;S;148;0;0
11/05/2023 18:59;1;4;S;148;0;0
11/05/2023 18:59;1;4;S;148;0;0
11/05/2023 18:59;1;4;S;148;0;0
11/05/2023 18:59;1;4;S;148;0;0
11/05/2023 18:59;1;4;S;148;0;0
11/05/2023 18:59;1;4;S;148;0;0
11/05/2023 18:59;1;4;S;148;0;0
11/05/2023 19:00;1;4;S;148;0;0
11/05/2023 19:00;1;4;S;148;0;0
11/05/2023 19:00;1;4;S;148;0;0
11/05/2023 19:00;1;4;S;148;0;0
11/05/2023 19:00;1;4;S;148;0;0
11/05/2023 19:00;1;4;S;149;0;0
11/05/2023 19:00;1;4;S;149;0;0
11/05/2023 19:00;1;4;S;148;0;0
11/05/2023 19:00;1;4;S;148;0;0
11/05/2023 19:00;1;4;S;148;0;0
11/05/2023 19:00;1;4;S;148;0;0
11/05/2023 19:00;1;4;S;148;0;0
11/05/2023 19:01;1;4;S;148;0;0
11/05/2023 19:01;1;4;S;147;0;0
11/05/2023 19:01;1;4;S;147;0;0
11/05/2023 19:01;1;4;S;147;0;0
11/05/2023 19:01;1;4;S;147;0;0
11/05/2023 19:01;1;4;S;147;0;0
11/05/2023 19:01;1;4;S;147;0;0
11/05/2023 19:01;1;4;S;148;0;0
11/05/2023 19:01;1;4;S;148;0;0
11/05/2023 19:01;1;4;S;149;0;0
11/05/2023 19:01;1;4;S;149;0;0
11/05/2023 19:01;1;4;S;148;0;0
11/05/2023 19:02;1;4;S;148;0;0
11/05/2023 19:02;1;4;S;148;0;0
11/05/2023 19:02;1;4;S;148;0;0
11/05/2023 19:02;1;4;S;148;0;0
11/05/2023 19:02;1;4;S;148;0;0
11/05/2023 19:02;1;4;S;148;0;0
11/05/2023 19:02;1;4;S;148;0;0
11/05/2023 19:02;1;4;S;148;0;0
11/05/2023 19:02;1;4;S;148;0;0
11/05/2023 19:02;1;4;S;148;0;0
11/05/2023 19:02;1;4;S;149;0;0
11/05/2023 19:02;1;4;S;149;0;0
11/05/2023 19:03;1;4;S;149;0;0
11/05/2023 19:03;1;4;S;149;0;0
11/05/2023 19:03;1;4;S;149;0;0
11/05/2023 19:03;1;4;S;149;0;0
11/05/2023 19:03;1;4;S;149;0;0
11/05/2023 19:03;1;4;S;149;0;0
11/05/2023 19:03;1;4;S;149;0;0
11/05/2023 19:03;1;4;S;149;0;0
11/05/2023 19:03;1;4;S;148;0;0
11/05/2023 19:03;1;4;S;148;0;0
11/05/2023 19:03;1;4;S;148;0;0
11/05/2023 19:03;1;4;S;148;0;0
11/05/2023 19:04;1;4;S;148;0;0
11/05/2023 19:04;1;4;S;148;0;0
11/05/2023 19:04;1;4;S;148;0;0
11/05/2023 19:04;1;4;S;148;0;0
11/05/2023 19:04;1;4;S;148;0;0
11/05/2023 19:04;1;4;S;148;0;0
11/05/2023 19:04;1;4;S;148;0;0
11/05/2023 19:04;1;4;S;149;0;0
11/05/2023 19:04;1;4;S;149;0;0
11/05/2023 19:04;1;4;S;148;0;0
11/05/2023 19:04;1;4;S;148;0;0
11/05/2023 19:04;1;4;S;148;0;0
11/05/2023 19:05;1;4;S;148;0;0
11/05/2023 19:05;1;4;S;148;0;0
11/05/2023 19:05;1;4;S;148;0;0
11/05/2023 19:05;1;4;S;148;0;0
11/05/2023 19:05;1;4;S;148;0;0
11/05/2023 19:05;1;4;S;148;0;0
11/05/2023 19:05;1;4;S;148;0;0
11/05/2023 19:05;1;4;S;148;0;0
11/05/2023 19:05;1;4;S;148;0;0
11/05/2023 19:05;1;4;S;148;0;0
11/05/2023 19:05;1;4;S;148;0;0
11/05/2023 19:05;1;4;S;148;0;0
11/05/2023 19:06;1;4;S;148;0;0
11/05/2023 19:06;1;4;S;148;0;0
11/05/2023 19:06;1;4;S;148;0;0
11/05/2023 19:06;1;4;S;149;0;0
11/05/2023 19:06;1;4;M1;149;0;0
11/05/2023 19:06;1;4;M1;149;0;0
11/05/2023 19:06;1;4;A;149;0;0
11/05/2023 19:06;1;4;A;149;0;0
11/05/2023 19:06;1;4;A;149;0;0
11/05/2023 19:06;1;4;A;149;0;0
11/05/2023 19:06;1;4;A;149;0;0
11/05/2023 19:06;1;4;A;149;0;0
11/05/2023 19:07;1;4;A;149;0;0
11/05/2023 19:07;1;4;A;149;0;0
11/05/2023 19:07;1;4;A;148;0;0
11/05/2023 19:07;1;4;A;148;0;0
11/05/2023 19:07;1;4;A;148;0;0
11/05/2023 19:07;1;4;A;148;0;0
11/05/2023 19:07;1;4;A;149;0;0
11/05/2023 19:07;1;4;A;149;0;0
11/05/2023 19:07;1;4;A;149;0;0
11/05/2023 19:07;1;4;A;149;0;0
11/05/2023 19:07;1;4;A;148;0;0
11/05/2023 19:07;1;4;A;148;0;0
11/05/2023 19:08;1;4;A;148;0;0
11/05/2023 19:08;1;4;A;148;0;0
11/05/2023 19:08;1;4;A;148;0;0
11/05/2023 19:08;1;4;A;148;0;0
11/05/2023 19:08;1;4;A;148;0;0
11/05/2023 19:08;1;4;A;148;0;0
11/05/2023 19:08;1;4;A;148;0;0
11/05/2023 19:08;1;4;A;148;0;0
11/05/2023 19:08;1;4;A;148;0;0
11/05/2023 19:08;1;4;A;148;0;0
11/05/2023 19:08;1;4;A;148;0;0
11/05/2023 19:08;1;4;A;148;0;0
11/05/2023 19:09;1;4;A;148;0;0
11/05/2023 19:09;1;4;A;149;0;0
11/05/2023 19:09;1;4;A;149;0;0
11/05/2023 19:09;1;4;A;149;0;0
11/05/2023 19:09;1;4;A;149;0;0
11/05/2023 19:09;1;4;A;149;0;0
11/05/2023 19:09;1;4;A;149;0;0
11/05/2023 19:09;1;4;A;148;0;0
11/05/2023 19:09;1;4;A;148;0;0
11/05/2023 19:09;1;4;A;149;0;0
11/05/2023 19:09;1;4;A;149;0;0
11/05/2023 19:09;1;4;A;149;0;0
11/05/2023 19:10;1;4;A;149;0;0
11/05/2023 19:10;1;4;A;149;0;0
11/05/2023 19:10;1;4;A;149;0;0
11/05/2023 19:10;1;4;A;148;0;0
11/05/2023 19:10;1;4;A;148;0;0
11/05/2023 19:10;1;4;A;148;0;0
11/05/2023 19:10;1;4;A;148;0;0
11/05/2023 19:10;1;4;A;148;0;0
11/05/2023 19:10;1;4;A;149;0;0
11/05/2023 19:10;1;4;A;149;0;0
11/05/2023 19:10;1;4;A;148;0;0
11/05/2023 19:10;1;4;A;148;0;0
11/05/2023 19:11;1;4;A;148;0;0
11/05/2023 19:11;1;4;A;148;0;0
11/05/2023 19:11;1;4;A;148;0;0
11/05/2023 19:11;1;4;A;148;0;0
11/05/2023 19:11;1;4;A;148;0;0
11/05/2023 19:11;1;4;A;148;0;0
11/05/2023 19:11;1;4;A;148;0;0
11/05/2023 19:11;1;4;A;148;0;0
11/05/2023 19:11;1;4;A;149;0;0
11/05/2023 19:11;1;4;A;149;0;0
11/05/2023 19:11;1;4;A;149;0;0
11/05/2023 19:11;1;4;A;149;0;0
11/05/2023 19:12;1;4;A;149;0;0
11/05/2023 19:12;1;4;A;149;0;0
11/05/2023 19:12;1;4;A;149;0;0
11/05/2023 19:12;1;4;A;149;0;0
11/05/2023 19:12;1;4;A;149;0;0
11/05/2023 19:12;1;4;A;149;0;0
11/05/2023 19:12;1;4;M2;149;0;0
11/05/2023 19:12;1;4;M2;149;0;0
11/05/2023 19:12;1;4;A;149;0;0
11/05/2023 19:12;1;4;A;149;0;0
11/05/2023 19:12;1;4;A;149;0;0
11/05/2023 19:12;1;4;A;149;0;0
11/05/2023 19:13;1;4;A;149;0;0
11/05/2023 19:13;1;4;A;148;0;0
11/05/2023 19:13;1;4;A;148;0;0
11/05/2023 19:13;1;4;A;149;0;0
11/05/2023 19:13;1;4;A;149;0;0
11/05/2023 19:13;1;4;A;148;0;0
11/05/2023 19:13;1;4;A;148;0;0
11/05/2023 19:13;1;4;A;148;0;0
11/05/2023 19:13;1;4;A;148;0;0
11/05/2023 19:13;1;4;A;148;0;0
11/05/2023 19:13;1;4;A;148;0;0
11/05/2023 19:13;1;4;A;148;0;0
11/05/2023 19:14;1;4;A;148;0;0
11/05/2023 19:14;1;4;A;148;0;0
11/05/2023 19:14;1;4;A;148;0;0
11/05/2023 19:14;1;4;A;149;0;0
11/05/2023 19:14;1;4;A;149;0;0
11/05/2023 19:14;1;4;A;149;0;0
11/05/2023 19:14;1;4;A;149;0;0
11/05/2023 19:14;1;4;A;149;0;0
11/05/2023 19:14;1;4;A;148;0;0
11/05/2023 19:14;1;4;A;148;0;0
11/05/2023 19:14;1;4;A;148;0;0
11/05/2023 19:14;1;4;A;148;0;0
11/05/2023 19:15;1;4;A;148;0;0
11/05/2023 19:15;1;4;A;148;0;0
11/05/2023 19:15;1;4;A;148;0;0
11/05/2023 19:15;1;4;A;148;0;0
11/05/2023 19:15;1;4;A;149;0;0
11/05/2023 19:15;1;4;A;149;0;0
11/05/2023 19:15;1;4;A;148;0;0
11/05/2023 19:15;1;4;A;148;0;0
11/05/2023 19:15;1;4;A;148;0;0
11/05/2023 19:15;1;4;A;148;0;0
11/05/2023 19:15;1;4;A;148;0;0
11/05/2023 19:15;1;4;A;148;0;0
11/05/2023 19:16;1;4;A;149;0;0
11/05/2023 19:16;1;4;A;149;0;0
11/05/2023 19:16;1;4;A;149;0;0
11/05/2023 19:16;1;4;A;149;0;0
11/05/2023 19:16;1;4;A;149;0;0
11/05/2023 19:16;1;4;A;149;0;0
11/05/2023 19:16;1;4;A;149;0;0
11/05/2023 19:16;1;4;A;149;0;0
11/05/2023 19:16;1;4;A;149;0;0
11/05/2023 19:16;1;4;A;149;0;0
11/05/2023 19:16;1;4;A;149;0;0
11/05/2023 19:16;1;4;A;149;0;0
11/05/2023 19:17;1;4;A;149;0;0
11/05/2023 19:17;1;4;A;149;0;0
11/05/2023 19:17;1;4;A;149;0;0
11/05/2023 19:17;1;4;A;149;0;0
11/05/2023 19:17;1;4;A;149;0;0
11/05/2023 19:17;1;4;A;148;0;0
11/05/2023 19:17;1;4;A;148;0;0
11/05/2023 19:17;1;4;A;148;0;0
11/05/2023 19:17;1;4;A;148;0;0
11/05/2023 19:17;1;4;A;148;0;0
11/05/2023 19:17;1;4;A;148;0;0
11/05/2023 19:17;1;4;A;148;0;0
11/05/2023 19:18;1;4;A;148;0;0
11/05/2023 19:18;1;4;A;148;0;0
11/05/2023 19:18;1;4;A;148;0;0
11/05/2023 19:18;1;4;A;149;0;0
11/05/2023 19:18;1;4;A;149;0;0
11/05/2023 19:18;1;4;A;149;0;0
11/05/2023 19:18;1;4;A;149;0;0
11/05/2023 19:18;1;4;A;149;0;0
11/05/2023 19:18;1;4;M3;149;0;0
11/05/2023 19:18;1;4;M3;149;0;0
11/05/2023 19:18;1;4;A;149;0;0
11/05/2023 19:18;1;4;A;149;0;0
11/05/2023 19:19;1;4;A;148;0;0
11/05/2023 19:19;1;4;A;148;0;0
11/05/2023 19:19;1;4;A;148;0;0
11/05/2023 19:19;1;4;A;148;0;0
11/05/2023 19:19;1;4;A;149;0;0
11/05/2023 19:19;1;4;A;149;0;0
11/05/2023 19:19;1;4;A;149;0;0
11/05/2023 19:19;1;4;A;149;0;0
11/05/2023 19:19;1;4;A;149;0;0
11/05/2023 19:19;1;4;A;149;0;0
11/05/2023 19:19;1;4;A;148;0;0
11/05/2023 19:19;1;4;A;148;0;0
11/05/2023 19:20;1;4;A;148;0;0
11/05/2023 19:20;1;4;A;148;0;0
11/05/2023 19:20;1;4;A;148;0;0
11/05/2023 19:20;1;4;A;148;0;0
11/05/2023 19:20;1;4;A;148;0;0
11/05/2023 19:20;1;4;A;148;0;0
11/05/2023 19:20;1;4;A;148;0;0
11/05/2023 19:20;1;4;A;148;0;0
11/05/2023 19:20;1;4;A;148;0;0
11/05/2023 19:20;1;4;A;148;0;0
11/05/2023 19:20;1;4;A;148;0;0
11/05/2023 19:20;1;4;A;148;0;0
11/05/2023 19:21;1;4;A;148;0;0
11/05/2023 19:21;1;4;A;148;0;0
11/05/2023 19:21;1;4;A;148;0;0
11/05/2023 19:21;1;4;A;148;0;0
11/05/2023 19:21;1;4;A;148;0;0
11/05/2023 19:21;1;4;A;148;0;0
11/05/2023 19:21;1;4;A;148;0;0
11/05/2023 19:21;1;4;A;149;0;0
11/05/2023 19:21;1;4;A;149;0;0
11/05/2023 19:21;1;4;A;148;0;0
11/05/2023 19:21;1;4;A;148;0;0
11/05/2023 19:21;1;4;A;148;0;0
11/05/2023 19:22;1;4;A;148;0;0
11/05/2023 19:22;1;4;A;148;0;0
11/05/2023 19:22;1;4;A;148;0;0
11/05/2023 19:22;1;4;A;148;0;0
11/05/2023 19:22;1;4;A;149;0;0
11/05/2023 19:22;1;4;A;149;0;0
11/05/2023 19:22;1;4;A;149;0;0
11/05/2023 19:22;1;4;A;149;0;0
11/05/2023 19:22;1;4;A;149;0;0
11/05/2023 19:22;1;4;A;149;0;0
11/05/2023 19:22;1;4;A;148;0;0
11/05/2023 19:22;1;4;A;148;0;0
11/05/2023 19:23;1;4;A;148;0;0
11/05/2023 19:23;1;4;A;148;0;0
11/05/2023 19:23;1;4;A;148;0;0
11/05/2023 19:23;1;4;A;148;0;0
11/05/2023 19:23;1;4;A;148;0;0
11/05/2023 19:23;1;4;A;148;0;0
11/05/2023 19:23;1;4;A;148;0;0
11/05/2023 19:23;1;4;A;148;0;0
11/05/2023 19:23;1;4;A;148;0;0
11/05/2023 19:23;1;4;A;148;0;0
11/05/2023 19:23;1;4;A;148;0;0
11/05/2023 19:23;1;4;A;148;0;0
11/05/2023 19:24;1;4;A;148;0;0
11/05/2023 19:24;1;4;A;148;0;0
11/05/2023 19:24;1;4;A;148;0;0
11/05/2023 19:24;1;4;A;148;0;0
11/05/2023 19:24;1;4;A;148;0;0
11/05/2023 19:24;1;4;A;148;0;0
11/05/2023 19:24;1;4;A;148;0;0
11/05/2023 19:24;1;4;A;148;0;0
11/05/2023 19:24;1;4;A;148;0;0
11/05/2023 19:24;1;4;A;148;0;0
11/05/2023 19:24;1;4;M4;148;0;0
11/05/2023 19:24;1;4;M4;148;0;0
11/05/2023 19:25;1;4;A;148;0;0
11/05/2023 19:25;1;4;A;148;0;0
11/05/2023 19:25;1;4;A;148;0;0
11/05/2023 19:25;1;4;A;148;0;0
11/05/2023 19:25;1;4;A;148;0;0
11/05/2023 19:25;1;4;A;148;0;0
11/05/2023 19:25;1;4;A;148;0;0
11/05/2023 19:25;1;4;A;149;0;0
11/05/2023 19:25;1;4;A;149;0;0
11/05/2023 19:25;1;4;A;148;0;0
11/05/2023 19:25;1;4;A;148;0;0
11/05/2023 19:25;1;4;A;149;0;0
11/05/2023 19:26;1;4;A;149;0;0
11/05/2023 19:26;1;4;A;148;0;0
11/05/2023 19:26;1;4;A;148;0;0
11/05/2023 19:26;1;4;A;149;0;0
11/05/2023 19:26;1;4;A;149;0;0
11/05/2023 19:26;1;4;A;149;0;0
11/05/2023 19:26;1;4;A;149;0;0
11/05/2023 19:26;1;4;A;149;0;0
11/05/2023 19:26;1;4;A;150;0;0
11/05/2023 19:26;1;4;A;150;0;0
11/05/2023 19:26;1;4;A;149;0;0
11/05/2023 19:26;1;4;A;149;0;0
11/05/2023 19:27;1;4;A;148;0;0
11/05/2023 19:27;1;4;A;148;0;0
11/05/2023 19:27;1;4;A;148;0;0
11/05/2023 19:27;1;4;A;148;0;0
11/05/2023 19:27;1;4;A;148;0;0
11/05/2023 19:27;1;4;A;148;0;0
11/05/2023 19:27;1;4;A;148;0;0
11/05/2023 19:27;1;4;A;148;0;0
11/05/2023 19:27;1;4;A;148;0;0
11/05/2023 19:27;1;4;A;148;0;0
11/05/2023 19:27;1;4;A;148;0;0
11/05/2023 19:27;1;4;A;148;0;0
11/05/2023 19:28;1;4;A;148;0;0
11/05/2023 19:28;1;4;A;148;0;0
11/05/2023 19:28;1;4;A;148;0;0
11/05/2023 19:28;1;4;A;148;0;0
11/05/2023 19:28;1;4;A;149;0;0
11/05/2023 19:28;1;4;A;149;0;0
11/05/2023 19:28;1;4;A;149;0;0
11/05/2023 19:28;1;4;A;149;0;0
11/05/2023 19:28;1;4;A;149;0;0
11/05/2023 19:28;1;4;A;149;0;0
11/05/2023 19:28;1;4;A;149;0;0
11/05/2023 19:28;1;4;A;149;0;0
11/05/2023 19:29;1;4;A;149;0;0
11/05/2023 19:29;1;4;A;149;0;0
11/05/2023 19:29;1;4;A;149;0;0
11/05/2023 19:29;1;4;A;149;0;0
11/05/2023 19:29;1;4;A;149;0;0
11/05/2023 19:29;1;4;A;148;0;0
11/05/2023 19:29;1;4;A;148;0;0
11/05/2023 19:29;1;4;A;148;0;0
11/05/2023 19:29;1;4;A;148;0;0
11/05/2023 19:29;1;4;A;148;0;0
11/05/2023 19:29;1;4;A;148;0;0
11/05/2023 19:29;1;4;A;148;0;0
11/05/2023 19:30;1;4;A;148;0;0
11/05/2023 19:30;1;4;A;148;0;0
11/05/2023 19:30;1;4;A;148;0;0
11/05/2023 19:30;1;4;A;148;0;0
11/05/2023 19:30;1;4;A;148;0;0
11/05/2023 19:30;1;4;A;148;0;0
11/05/2023 19:30;1;4;A;149;0;0
11/05/2023 19:30;1;4;A;149;0;0
11/05/2023 19:30;1;4;A;149;0;0
11/05/2023 19:30;1;4;A;149;0;0
11/05/2023 19:30;1;4;A;148;0;0
11/05/2023 19:30;1;4;A;148;0;0
11/05/2023 19:31;1;4;M5;148;0;0
11/05/2023 19:31;1;4;M5;148;0;0
11/05/2023 19:31;1;4;A;147;0;0
11/05/2023 19:31;1;4;A;147;0;0
11/05/2023 19:31;1;4;A;148;0;0
11/05/2023 19:31;1;4;A;148;0;0
11/05/2023 19:31;1;4;A;148;0;0
11/05/2023 19:31;1;4;A;148;0;0
11/05/2023 19:31;1;4;A;148;0;0
11/05/2023 19:31;1;4;A;148;0;0
11/05/2023 19:31;1;4;A;148;0;0
11/05/2023 19:31;1;4;A;148;0;0
11/05/2023 19:32;1;4;A;148;0;0
11/05/2023 19:32;1;4;A;148;0;0
11/05/2023 19:32;1;4;A;148;0;0
11/05/2023 19:32;1;4;A;148;0;0
11/05/2023 19:32;1;4;A;148;0;0
11/05/2023 19:32;1;4;A;148;0;0
11/05/2023 19:32;1;4;A;148;0;0
11/05/2023 19:32;1;4;A;148;0;0
11/05/2023 19:32;1;4;A;148;0;0
11/05/2023 19:32;1;4;A;148;0;0
11/05/2023 19:32;1;4;A;148;0;0
11/05/2023 19:32;1;4;A;148;0;0
11/05/2023 19:33;1;4;A;148;0;0
11/05/2023 19:33;1;4;A;148;0;0
11/05/2023 19:33;1;4;A;148;0;0
11/05/2023 19:33;1;4;A;148;0;0
11/05/2023 19:33;1;4;A;148;0;0
11/05/2023 19:33;1;4;A;148;0;0
11/05/2023 19:33;1;4;A;148;0;0
11/05/2023 19:33;1;4;A;149;0;0
11/05/2023 19:33;1;4;A;149;0;0
11/05/2023 19:33;1;4;A;149;0;0
11/05/2023 19:33;1;4;A;149;0;0
11/05/2023 19:33;1;4;A;149;0;0
11/05/2023 19:34;1;4;A;149;0;0
11/05/2023 19:34;1;4;A;149;0;0
11/05/2023 19:34;1;4;A;149;0;0
11/05/2023 19:34;1;4;A;149;0;0
11/05/2023 19:34;1;4;A;149;0;0
11/05/2023 19:34;1;4;A;149;0;0
11/05/2023 19:34;1;4;A;149;0;0
11/05/2023 19:34;1;4;A;149;0;0
11/05/2023 19:34;1;4;A;149;0;0
11/05/2023 19:34;1;4;A;149;0;0
11/05/2023 19:34;1;4;A;149;0;0
11/05/2023 19:34;1;4;A;149;0;0
11/05/2023 19:35;1;4;A;149;0;0
11/05/2023 19:35;1;4;A;149;0;0
11/05/2023 19:35;1;4;A;148;0;0
11/05/2023 19:35;1;4;A;148;0;0
11/05/2023 19:35;1;4;A;149;0;0
11/05/2023 19:35;1;4;A;149;0;0
11/05/2023 19:35;1;4;A;149;0;0
11/05/2023 19:35;1;4;A;149;0;0
11/05/2023 19:35;1;4;A;149;0;0
11/05/2023 19:35;1;4;A;149;0;0
11/05/2023 19:35;1;4;A;148;0;0
11/05/2023 19:35;1;4;A;148;0;0
11/05/2023 19:36;1;4;A;148;0;0
11/05/2023 19:36;1;4;A;148;0;0
11/05/2023 19:36;1;4;A;148;0;0
11/05/2023 19:36;1;4;A;148;0;0
11/05/2023 19:36;1;4;A;148;0;0
11/05/2023 19:36;1;4;A;148;0;0
